student_id,full_name,gender,major,overall_average_score,overall_attendance_percentage,course_count,failed_courses
8305,Amandi Perera,Female,Mathematics,86.76,74.62,19,0
8216,Tharushi Ekanayake,Female,Mathematics,86.76,69.58,17,0
6924,Piumi Perera,Female,Physics,86.76,67.17,22,0
7199,Rashmi Wijesinghe,Female,Physics,86.75,76.78,19,0
10552,Ayesh Wijesinghe,Male,Mathematics,86.75,70.9,14,0
1404,Amy Pacheco,Female,Computer Science,86.75,67.6,24,0
9779,Ishani Jayasinghe,Female,Mathematics,86.75,67.35,21,0
9061,Amandi Ranatunga,Female,Computer Science,86.75,64.1,20,0
7710,Madhavi Ranatunga,Female,Mathematics,86.75,57.72,19,0
2117,Joseph Trujillo,Female,Computer Science,86.74,73.34,27,0
4152,Amandi Abeysekera,Female,Physics,86.74,69.97,20,0
10818,Ishani Gunawardena,Female,Biology,86.74,67.47,20,0
1351,Elizabeth Weaver,Male,Biology,86.73,69.1,26,0
1208,Bob Gonzalez,Male,Biology,86.73,68.61,23,0
5182,Ishara Herath,Male,Physics,86.73,65.33,19,0
1858,Matthew Garza,Male,Biology,86.73,64.52,20,0
3192,Ishara Madushanka,Male,Computer Science,86.72,70.25,21,0
3467,Sahan Fernando,Male,Biology,86.72,66.42,21,0
8929,Sanduni Rajapaksha,Female,Mathematics,86.72,65.98,18,0
7838,Amal Silva,Male,Physics,86.72,65.42,20,0
1651,Nicholas Stewart,Female,Mathematics,86.71,74.3,24,0
5108,Tharushi Peiris,Female,Computer Science,86.71,71.88,22,0
9575,Naveen Senanayake,Male,Computer Science,86.71,71.54,17,0
6599,Kavindi Herath,Female,Biology,86.71,66.99,24,0
7146,Sashini Fernando,Female,Physics,86.71,65.03,22,0
4454,Ravindu Perera,Male,Biology,86.71,63.23,22,0
1381,Melissa Jones,Male,Biology,86.7,71.2,23,0
5447,Nimal Ranatunga,Male,Mathematics,86.7,67.62,20,0
1828,Justin Smith,Male,,86.7,66.04,22,0
1886,Stacey Owens,Male,Biology,86.7,65.52,21,0
4582,Amandi Madushanka,Female,Computer Science,86.7,63.14,24,0
6870,Naveen Peiris,Male,Biology,86.69,69.45,27,0
10429,Tharushi Ranatunga,Female,Biology,86.69,68.35,24,0
9237,Tharushi Senanayake,Female,Biology,86.69,66.74,17,0
2003,Nichole Miller,Female,Biology,86.68,69.29,20,0
6353,Hiruni Senanayake,Female,Physics,86.67,71.21,23,0
1658,Antonio Dodson,Male,Physics,86.67,71.05,18,0
10213,Kavindi Fernando,Female,Mathematics,86.67,69.35,20,0
1112,Darren Flowers,Female,Computer Science,86.66,70.45,20,0
7964,Sanduni Wijesinghe,Female,Physics,86.66,68.48,19,0
1642,Ronald Fox,Male,Biology,86.66,65.73,24,0
1881,Jennifer Carroll,Female,Computer Science,86.66,63.37,19,0
6991,Piumi Perera,Female,Physics,86.66,62.92,24,0
1649,Garrett Hale,Female,Computer Science,86.65,69.31,21,0
4426,Amandi Dias,Female,Physics,86.65,67.15,24,0
6673,Sashini Senanayake,Female,Mathematics,86.65,67.04,19,0
2131,Kristin Cook,Female,Biology,86.65,59.87,22,0
3725,Naveen Ranatunga,Male,Biology,86.64,70.59,19,0
5204,Piumi Jayasinghe,Female,Physics,86.64,68.74,19,0
8459,Kasun Herath,Male,Computer Science,86.64,66.41,21,0
2941,Christopher Anderson,Female,Mathematics,86.64,63.68,22,0
7862,Naveen Abeysekera,Male,Physics,86.63,72.62,18,0
2913,Dawn Adams,Female,Computer Science,86.63,72.1,25,0
6244,Sachini Ekanayake,Female,Mathematics,86.63,66.05,21,0
9106,Lahiru Fernando,Male,Mathematics,86.63,65.16,20,0
9048,Sanduni Fernando,Female,Biology,86.62,70.9,22,0
5416,Tharindu Madushanka,Male,Mathematics,86.62,69.5,18,0
2273,Daniel Hunt,Female,Physics,86.62,68.35,25,0
6181,Naveen Senanayake,Male,Biology,86.62,59.14,23,0
2255,Alexandra Barnes,Female,Physics,86.61,65.62,26,0
7040,Tharindu Senanayake,Male,Computer Science,86.61,64.23,21,0
2795,John Sweeney,Female,Computer Science,86.6,72.46,23,0
9682,Kusal Abeysekera,Male,Physics,86.6,71.42,20,0
9876,Ravindu Senanayake,Male,Biology,86.6,68.39,24,0
8581,Nimal Peiris,Male,Mathematics,86.6,62.55,20,0
2087,Andrew Ward,Male,Physics,86.59,74.65,22,0
8347,Amandi Senanayake,Female,Mathematics,86.59,69.28,21,0
1737,Douglas Carter,Female,Mathematics,86.59,67.96,19,0
3650,Dinithi Jayasinghe,Female,Physics,86.59,67.38,23,0
1292,Daniel Myers,Male,Physics,86.59,66.65,22,0
8182,Shehan Dias,Male,Biology,86.59,62.82,23,0
3639,Rashmi Fernando,Female,Computer Science,86.59,60.42,17,0
10123,Ishani Ekanayake,Female,Mathematics,86.58,70.33,20,0
1454,Richard Montgomery,Male,Computer Science,86.58,69.87,24,0
4960,Nimal Silva,Male,Physics,86.58,62.56,21,0
7495,Tharushi Silva,Female,Computer Science,86.58,59.66,16,0
5563,Nadeesha Rajapaksha,Female,Computer Science,86.57,70.18,20,0
3816,Hiruni Senanayake,Female,Physics,86.57,68.21,22,0
8548,Piumi Gunawardena,Female,Biology,86.57,65.15,23,0
7732,Sahan Abeysekera,Male,Physics,86.57,61.88,24,0
3481,Sashini Rajapaksha,Female,Biology,86.56,70.37,23,0
6307,Piumi Wijesinghe,Female,Biology,86.56,67.59,23,0
8667,Sanduni Perera,Female,Computer Science,86.56,65.72,21,0
8153,Sanduni Wijesinghe,Female,Mathematics,86.55,73.29,16,0
9223,Ishani Senanayake,Female,Mathematics,86.55,72.72,21,0
6793,Supun Wijesinghe,Male,Biology,86.55,70.96,24,0
10264,Lahiru Ranatunga,Male,Computer Science,86.55,70.65,17,0
5738,Amal Abeysekera,Male,Mathematics,86.54,74.53,17,0
5922,Chamara Peiris,Male,Biology,86.54,71.98,20,0
4610,Sashini Gunawardena,Female,Biology,86.54,62.36,24,0
3098,Chamara Peiris,Male,Mathematics,86.53,72.38,19,0
1515,Erica Castillo,Male,Physics,86.53,69.45,24,0
5394,Kusal Silva,Male,Biology,86.53,67.49,21,0
10915,Kusal Fernando,Male,Biology,86.53,65.05,21,0
6245,Chamara Gunawardena,Male,Computer Science,86.53,64.04,19,0
4743,Sahan Wijesinghe,Male,Biology,86.52,69.63,23,0
5474,Supun Wijesinghe,Male,Mathematics,86.52,67.4,20,0
9007,Lahiru Ekanayake,Male,Computer Science,86.52,63.73,19,0
7836,Sashini Wijesinghe,Female,Biology,86.52,63.7,18,0
4768,Kasun Dias,Male,Computer Science,86.51,70.33,24,0
6770,Ravindu Herath,Male,Mathematics,86.51,69.79,24,0
10600,Sahan Senanayake,Male,Biology,86.51,67.43,19,0
10577,Lahiru Rajapaksha,Male,Computer Science,86.51,67.14,20,0
3928,Ishani Dias,Female,Biology,86.51,65.72,23,0
8404,Chamara Wijesinghe,Male,Mathematics,86.51,65.33,19,0
6422,Tharushi Dias,Female,Biology,86.5,73.84,20,0
10491,Ayesh Senanayake,Male,Physics,86.5,59.41,22,0
8568,Shehan Gunawardena,Male,Physics,86.49,68.8,21,0
6087,Sahan Gunawardena,Male,Physics,86.49,62.63,21,0
3462,Ishara Wijesinghe,Male,Mathematics,86.48,70.94,19,0
2395,Russell Brown,Female,Computer Science,86.48,67.04,25,0
6324,Kusal Dias,Male,Biology,86.48,65.39,23,0
7388,Naveen Wijesinghe,Male,Physics,86.48,62.51,17,0
3655,Supun Senanayake,Male,Computer Science,86.47,75.6,22,0
6730,Supun Peiris,Male,Physics,86.47,69.82,20,0
7367,Chamara Rajapaksha,Male,Physics,86.47,68.99,20,0
2988,Eugene Lawson,Female,Biology,86.47,66.94,20,0
2796,Francis Mckay,Female,Mathematics,86.47,66.65,24,0
6356,Sahan Perera,Male,Mathematics,86.47,59.94,22,0
8118,Ayesh Fernando,Male,Biology,86.46,68.86,25,0
3795,Amal Madushanka,Male,Mathematics,86.46,67.24,16,0
7718,Rashmi Madushanka,Female,Physics,86.46,62.94,24,0
4565,Naveen Silva,Male,Mathematics,86.46,61.91,19,0
1061,Joshua Anderson,Female,Biology,86.45,74.62,24,0
7715,Amal Dias,Male,Computer Science,86.45,70.95,23,0
2650,Jesse Barker,Female,Biology,86.45,69.39,23,0
6531,Ayesh Senanayake,Male,Biology,86.45,68.42,26,0
10891,Sahan Rajapaksha,Male,Physics,86.45,66.83,24,0
5936,Ishara Fernando,Male,Physics,86.45,63.72,15,0
5892,Supun Peiris,Male,Biology,86.44,73.81,17,0
10930,Kusal Madushanka,Male,Computer Science,86.44,71.84,23,0
4378,Lahiru Abeysekera,Male,Biology,86.44,70.37,20,0
2121,Kristin Cobb,Female,Physics,86.44,69.05,22,0
1315,Ashley Carter,Female,Mathematics,86.44,63.93,20,0
4846,Lahiru Herath,Male,Physics,86.43,70.01,20,0
6239,Chamara Fernando,Male,Mathematics,86.43,69.18,19,0
3629,Kusal Abeysekera,Male,Physics,86.43,67.47,21,0
5284,Ravindu Madushanka,Male,Computer Science,86.43,66.16,21,0
3128,Chamara Ranatunga,Male,Mathematics,86.43,63.81,21,0
5583,Ishara Ekanayake,Male,Mathematics,86.43,62.34,20,0
4982,Supun Fernando,Male,Computer Science,86.43,62.26,22,0
3659,Madhavi Wijesinghe,Female,Mathematics,86.43,61.29,21,0
8610,Nethmi Ekanayake,Female,Computer Science,86.42,69.53,22,0
9210,Nadeesha Wijesinghe,Female,Biology,86.42,66.67,24,0
2116,Carol Morris,Male,Computer Science,86.42,64.37,22,0
2051,Ronald Jordan,Male,Computer Science,86.42,59.48,22,0
10801,Amandi Fernando,Female,Biology,86.41,72.68,17,0
3863,Sanduni Wijesinghe,Female,Computer Science,86.41,69.24,21,0
2627,Samantha Clements,Male,Biology,86.41,68.53,23,0
2544,Christopher Pacheco,Female,Biology,86.41,68.19,27,0
9582,Kavindi Abeysekera,Female,Computer Science,86.41,65.99,21,0
8232,Tharindu Silva,Male,Computer Science,86.41,59.91,23,0
2884,Carol Strickland,Female,Mathematics,86.4,69.58,25,0
7786,Dinithi Madushanka,Female,Physics,86.4,66.64,20,0
3570,Hiruni Rajapaksha,Female,Biology,86.4,59.88,22,0
10713,Hiruni Gunawardena,Female,Mathematics,86.39,68.5,17,0
1005,Elizabeth Bird,Male,Biology,86.39,68.21,22,0
1728,Alicia French,Female,Physics,86.39,66.34,21,0
7024,Nadeesha Dias,Female,Physics,86.39,65.76,19,0
9432,Nadeesha Madushanka,Female,Mathematics,86.39,65.41,20,0
4415,Supun Madushanka,Male,Biology,86.39,63.97,22,0
9512,Amal Senanayake,Male,Computer Science,86.39,61.74,18,0
6753,Sahan Wijesinghe,Male,Mathematics,86.38,66.13,21,0
6806,Kasun Senanayake,Male,Physics,86.38,64.42,21,0
2505,John Simpson,Male,Computer Science,86.38,64.02,21,0
4945,Dinithi Abeysekera,Female,Biology,86.37,68.5,19,0
6516,Dinithi Madushanka,Female,Mathematics,86.37,66.84,19,0
3297,Hiruni Jayasinghe,Female,Physics,86.37,66.12,23,0
10165,Dinithi Madushanka,Female,Biology,86.37,65.41,22,0
1100,Nancy Turner,Female,Physics,86.37,64.13,27,0
7728,Sashini Fernando,Female,Mathematics,86.37,63.31,20,0
1251,Heather Nelson,Male,Physics,86.37,59.77,19,0
8165,Dinithi Gunawardena,Female,Biology,86.36,70.78,24,0
2923,April Daugherty,Female,Physics,86.36,67.45,19,0
9312,Sanduni Rajapaksha,Female,Computer Science,86.36,64.19,21,0
8134,Tharushi Silva,Female,Physics,86.35,72.99,21,0
5431,Sanduni Rajapaksha,Female,Computer Science,86.35,67.56,24,0
2300,Angela Williams,Male,Biology,86.35,66.56,24,0
1029,Lisa Garcia,Male,Computer Science,86.35,65.95,23,0
10582,Kavindi Dias,Female,Biology,86.34,73.55,24,0
3610,Dilini Senanayake,Female,Biology,86.34,72.89,18,0
3066,Hiruni Abeysekera,Female,Computer Science,86.34,72.09,20,0
10313,Madhavi Ranatunga,Female,Biology,86.34,67.82,20,0
9393,Chamara Peiris,Male,Physics,86.34,67.21,23,0
10250,Chamara Abeysekera,Male,Mathematics,86.34,65.73,18,0
10725,Piumi Wijesinghe,Female,Mathematics,86.34,64.9,18,0
4465,Amal Fernando,Male,Biology,86.34,63.84,17,0
6029,Shehan Peiris,Male,Computer Science,86.33,71.54,22,0
2451,John Moore,Female,Biology,86.33,69.34,24,0
8637,Sashini Silva,Female,Computer Science,86.33,67.82,21,0
6979,Amal Silva,Male,Biology,86.33,67.33,19,0
1823,Shannon Norris,Male,Mathematics,86.33,62.85,17,0
6403,Dinithi Dias,Female,Biology,86.33,62.52,18,0
9002,Ravindu Silva,Male,Computer Science,86.32,68.28,17,0
9622,Rashmi Abeysekera,Female,Computer Science,86.32,67.6,23,0
2450,Paige Freeman,Male,Mathematics,86.32,67.25,25,0
8772,Ishani Jayasinghe,Female,Biology,86.32,64.23,16,0
4205,Nethmi Dias,Female,Mathematics,86.31,60.28,23,0
2828,Cody Lee,Female,Mathematics,86.3,75.45,19,0
9166,Nethmi Jayasinghe,Female,Biology,86.3,66.1,18,0
4083,Kasun Dias,Male,Computer Science,86.3,66.04,22,0
5453,Lahiru Silva,Male,Mathematics,86.29,71.71,18,0
10723,Rashmi Silva,Female,Biology,86.29,68.7,25,0
5882,Nethmi Senanayake,Female,Computer Science,86.29,66.22,21,0
7873,Sashini Abeysekera,Female,Biology,86.28,75.14,22,0
4809,Dilini Dias,Female,Biology,86.28,71.23,17,0
9846,Amandi Wijesinghe,Female,Computer Science,86.28,70.93,16,0
7806,Tharushi Peiris,Female,Mathematics,86.28,69.92,21,0
7189,Nethmi Silva,Female,Computer Science,86.28,69.08,19,0
1019,Dalton Vincent,Male,Physics,86.28,67.85,19,0
5576,Supun Wijesinghe,Male,Biology,86.28,66.67,23,0
5102,Dilini Ranatunga,Female,Physics,86.28,66.09,22,0
5758,Ravindu Jayasinghe,Male,Computer Science,86.28,63.27,22,0
2454,Joseph Coleman,Female,Physics,86.27,70.22,19,0
1522,Kathleen Clark,Male,Biology,86.27,68.69,20,0
8001,Ayesh Abeysekera,Male,Biology,86.27,67.96,16,0
5983,Shehan Ranatunga,Male,Mathematics,86.27,67.81,21,0
9159,Nadeesha Gunawardena,Female,Biology,86.27,65.54,20,0
2827,Gabriel Jacobs,Female,Computer Science,86.26,66.45,21,0
7283,Nadeesha Gunawardena,Female,Computer Science,86.25,66.28,21,0
10854,Dinithi Gunawardena,Female,Computer Science,86.25,64.53,24,0
7432,Ishara Peiris,Male,Computer Science,86.25,61.84,19,0
2788,Justin Phillips,Male,Biology,86.24,69.51,20,0
5469,Naveen Fernando,Male,Physics,86.24,66.46,22,0
4564,Shehan Gunawardena,Male,Biology,86.24,65.9,22,0
8046,Nadeesha Peiris,Female,Physics,86.23,73.88,20,0
4399,Dilan Silva,Male,Physics,86.23,72.95,17,0
8385,Tharindu Dias,Male,Biology,86.23,71.16,23,0
8981,Kusal Rajapaksha,Male,Physics,86.23,69.24,20,0
8481,Amal Senanayake,Male,Computer Science,86.23,63.0,23,0
1679,Lori Robinson,Male,Physics,86.22,72.86,20,0
1105,Rebecca Welch,Female,Mathematics,86.22,68.31,19,0
5425,Dilini Gunawardena,Female,Biology,86.22,66.48,23,0
2218,Autumn Ferguson,Female,Computer Science,86.22,60.66,16,0
10009,Nethmi Madushanka,Female,Computer Science,86.22,56.98,16,0
10047,Tharindu Senanayake,Male,Mathematics,86.21,72.22,17,0
6671,Nethmi Perera,Female,Mathematics,86.21,69.34,23,0
8883,Nadeesha Madushanka,Female,Computer Science,86.21,66.64,21,0
4503,Shehan Wijesinghe,Male,Mathematics,86.21,65.5,19,0
3851,Naveen Ranatunga,Male,Mathematics,86.21,64.16,19,0
9720,Amal Dias,Male,Computer Science,86.21,64.07,20,0
10514,Amandi Fernando,Female,Physics,86.21,63.32,19,0
5764,Tharushi Peiris,Female,Biology,86.21,62.66,20,0
8612,Madhavi Wijesinghe,Female,Physics,86.2,71.96,20,0
8681,Ravindu Jayasinghe,Male,Computer Science,86.2,66.29,22,0
4413,Sanduni Wijesinghe,Female,Computer Science,86.2,63.84,21,0
8723,Dilan Dias,Male,Biology,86.2,63.79,21,0
4625,Ayesh Rajapaksha,Male,Computer Science,86.2,62.03,22,0
7131,Ayesh Herath,Male,Biology,86.19,74.13,21,0
2288,Angela Skinner,Male,Mathematics,86.19,68.68,20,0
9781,Sahan Fernando,Male,Computer Science,86.19,66.54,20,0
6156,Naveen Abeysekera,Male,Biology,86.19,64.68,20,0
8766,Sachini Madushanka,Female,Mathematics,86.19,63.53,19,0
2713,Amber Browning,Female,Biology,86.19,62.78,21,0
1841,Cheryl Smith,Female,Physics,86.19,55.66,20,0
7211,Naveen Rajapaksha,Male,Physics,86.18,62.67,23,0
3856,Hiruni Gunawardena,Female,Biology,86.18,61.84,20,0
9016,Sahan Herath,Male,Computer Science,86.18,61.6,21,0
5655,Dinithi Silva,Female,Mathematics,86.17,71.27,21,0
6638,Nethmi Perera,Female,Biology,86.17,70.77,22,0
6559,Supun Gunawardena,Male,Physics,86.17,64.64,21,0
5998,Ravindu Perera,Male,Biology,86.17,63.48,18,0
7406,Kasun Ranatunga,Male,Biology,86.17,63.43,21,0
2168,Roger Costa,Male,Physics,86.16,66.23,21,0
1485,Jeremy Boyd,Male,Physics,86.16,65.37,18,0
5166,Sashini Abeysekera,Female,Mathematics,86.16,64.05,19,0
10776,Sashini Senanayake,Female,Mathematics,86.15,68.32,17,0
3414,Dilan Silva,Male,Computer Science,86.15,67.72,23,0
4647,Sanduni Abeysekera,Female,Computer Science,86.15,66.87,21,0
3646,Piumi Gunawardena,Female,Mathematics,86.14,69.19,20,0
5227,Ayesh Wijesinghe,Male,Physics,86.14,66.04,19,0
9355,Amal Rajapaksha,Male,Computer Science,86.14,65.37,20,0
5116,Dilini Peiris,Female,Mathematics,86.14,64.66,21,0
8009,Lahiru Rajapaksha,Male,Computer Science,86.14,64.34,22,0
3220,Kusal Gunawardena,Male,Physics,86.14,62.9,20,0
10010,Sachini Rajapaksha,Female,Physics,86.13,70.97,21,0
9220,Sahan Rajapaksha,Male,Computer Science,86.13,70.54,19,0
5256,Kasun Jayasinghe,Male,Physics,86.13,66.53,23,0
3295,Ishani Senanayake,Female,Mathematics,86.13,63.66,20,0
10948,Nadeesha Madushanka,Female,Computer Science,86.12,69.04,22,0
4218,Amal Wijesinghe,Male,Physics,86.12,68.56,21,0
1117,Jessica Key,Male,Computer Science,86.12,67.18,20,0
1174,Joseph Mendoza,Female,Biology,86.12,65.69,19,0
3835,Supun Ekanayake,Male,Computer Science,86.12,63.46,20,0
6713,Sachini Wijesinghe,Female,Computer Science,86.12,61.87,21,0
10328,Shehan Jayasinghe,Male,Computer Science,86.11,69.15,23,0
4009,Kasun Wijesinghe,Male,Computer Science,86.11,66.19,19,0
2752,Katherine Monroe,Female,Biology,86.11,63.94,24,0
8725,Rashmi Dias,Female,Physics,86.1,67.33,26,0
10053,Sahan Jayasinghe,Male,Biology,86.1,65.47,24,0
2629,Jose Compton,Male,Computer Science,86.1,56.12,24,0
1519,Dylan Allen,Female,Physics,86.09,67.54,23,0
5598,Madhavi Senanayake,Female,Mathematics,86.09,67.11,22,0
3093,Kasun Wijesinghe,Male,Biology,86.08,64.61,23,0
5852,Kavindi Madushanka,Female,Computer Science,86.08,60.95,20,0
2160,Laura Roberson,Female,Mathematics,86.07,71.16,14,0
6642,Nethmi Herath,Female,Mathematics,86.07,62.99,20,0
4585,Dilini Senanayake,Female,Physics,86.06,72.77,22,0
8583,Nadeesha Senanayake,Female,Biology,86.06,68.83,17,0
4875,Ishani Silva,Female,Computer Science,86.06,65.73,23,0
2436,Brittany Hernandez,Female,Physics,86.06,65.43,23,0
1977,Kaitlin Berry,Male,Computer Science,86.06,61.57,17,0
8255,Dilan Fernando,Male,Mathematics,86.05,67.75,20,0
10096,Madhavi Herath,Female,Biology,86.05,66.65,22,0
2932,Laura Flores,Female,Computer Science,86.05,63.14,22,0
10817,Kavindi Jayasinghe,Female,Mathematics,86.04,68.5,22,0
5241,Dinithi Wijesinghe,Female,Mathematics,86.04,66.63,19,0
5875,Shehan Senanayake,Male,Computer Science,86.04,65.6,19,0
3989,Nethmi Silva,Female,Computer Science,86.04,63.25,23,0
2196,Mitchell Robinson,Male,Physics,86.04,61.78,18,0
7693,Ayesh Senanayake,Male,Computer Science,86.04,60.77,22,0
6468,Madhavi Wijesinghe,Female,Computer Science,86.03,70.82,16,0
9664,Amal Madushanka,Male,Computer Science,86.03,67.21,21,0
9633,Shehan Peiris,Male,Biology,86.03,60.87,21,0
2326,Jose Mooney,Male,Computer Science,86.02,74.67,24,0
9054,Tharushi Gunawardena,Female,Mathematics,86.02,71.67,20,0
3475,Tharushi Dias,Female,Computer Science,86.02,65.6,19,0
7202,Lahiru Perera,Male,Physics,86.02,63.12,22,0
3644,Supun Madushanka,Male,Mathematics,86.02,59.7,17,0
8724,Hiruni Wijesinghe,Female,Physics,86.0,74.54,20,0
9723,Supun Senanayake,Male,Mathematics,86.0,74.06,20,0
5905,Tharindu Peiris,Male,Physics,86.0,73.12,19,0
6069,Sashini Madushanka,Female,Physics,86.0,71.77,21,0
2487,George Lee,Female,Biology,86.0,70.73,21,0
10172,Ishani Wijesinghe,Female,Physics,86.0,69.2,20,0
7650,Nethmi Fernando,Female,Physics,86.0,68.02,22,0
10342,Ishara Ranatunga,Male,Physics,86.0,66.59,19,0
2334,Cynthia Nguyen,Female,Computer Science,86.0,65.84,22,0
5772,Lahiru Madushanka,Male,Physics,86.0,57.49,17,0
2469,Eileen Peterson,Male,Physics,85.99,74.74,16,0
7748,Amal Herath,Male,Biology,85.99,67.9,23,0
9271,Nadeesha Abeysekera,Female,Mathematics,85.99,66.72,18,0
3346,Sachini Dias,Female,Mathematics,85.99,66.38,19,0
6983,Ishani Gunawardena,Female,Physics,85.98,65.46,23,0
9421,Supun Dias,Male,Mathematics,85.98,64.11,23,0
10401,Ayesh Gunawardena,Male,Biology,85.98,57.6,21,0
4869,Dilini Ekanayake,Female,Physics,85.97,64.56,22,0
6818,Ayesh Perera,Male,Mathematics,85.97,64.35,20,0
9780,Kasun Madushanka,Male,Biology,85.96,68.15,24,0
6805,Piumi Abeysekera,Female,Physics,85.96,63.39,22,0
2280,Edward Ortiz,Male,Biology,85.95,69.12,18,0
1458,Carl Molina,Male,Biology,85.95,67.13,20,0
9101,Kasun Dias,Male,Physics,85.95,67.03,23,0
10248,Kusal Silva,Male,Physics,85.94,71.35,25,0
1721,Ronald Anderson,Female,Mathematics,85.94,71.08,16,0
10332,Tharushi Ekanayake,Female,Physics,85.94,66.92,15,0
6909,Dinithi Perera,Female,Physics,85.94,66.89,23,0
5923,Ishani Silva,Female,Biology,85.94,66.07,19,0
1411,Joyce Jackson,Female,Computer Science,85.94,60.16,22,0
8811,Kasun Silva,Male,Computer Science,85.93,69.21,21,0
10039,Ayesh Ekanayake,Male,Biology,85.93,67.17,21,0
4169,Amal Gunawardena,Male,Mathematics,85.93,66.81,20,0
7874,Kasun Herath,Male,Computer Science,85.93,66.09,19,0
1982,David Morris,Female,Mathematics,85.93,65.34,23,0
7308,Nethmi Madushanka,Female,Physics,85.93,63.46,22,0
2885,Paula Salazar,Female,Physics,85.93,62.69,20,0
7463,Ishara Abeysekera,Male,Biology,85.92,69.89,20,0
8719,Amandi Fernando,Female,Physics,85.92,67.87,22,0
2622,Robin Carrillo,Female,Physics,85.92,63.58,22,0
6203,Tharindu Herath,Male,Computer Science,85.92,62.46,19,0
4657,Kavindi Gunawardena,Female,Biology,85.91,72.75,20,0
5575,Rashmi Madushanka,Female,Physics,85.91,68.57,19,0
3692,Dinithi Madushanka,Female,Computer Science,85.91,67.67,22,0
6097,Sachini Wijesinghe,Female,Mathematics,85.91,65.45,20,0
2721,Casey Morales,Male,Biology,85.9,69.28,19,0
2299,Richard Grant,Female,Physics,85.9,66.8,24,0
8799,Ayesh Madushanka,Male,Mathematics,85.9,63.99,19,0
6749,Nimal Herath,Male,Physics,85.89,69.04,19,0
4013,Shehan Abeysekera,Male,Physics,85.89,66.54,21,0
7890,Supun Fernando,Male,Biology,85.89,62.44,19,0
2624,Shannon Gonzalez,Female,Computer Science,85.88,66.47,24,0
10805,Kasun Silva,Male,Computer Science,85.88,66.45,21,0
2612,Richard Brown,Female,Computer Science,85.88,65.52,20,0
8172,Sachini Perera,Female,Computer Science,85.88,64.98,22,0
4306,Ravindu Madushanka,Male,Biology,85.88,64.41,25,0
4360,Nethmi Wijesinghe,Female,Biology,85.88,61.4,22,0
7991,Sachini Dias,Female,Computer Science,85.87,68.39,21,0
7097,Kavindi Gunawardena,Female,Physics,85.87,67.27,22,0
8923,Kasun Fernando,Male,Computer Science,85.87,64.05,17,0
7231,Nimal Silva,Male,Biology,85.86,70.7,23,0
10411,Madhavi Herath,Female,Biology,85.86,67.69,20,0
8649,Sachini Senanayake,Female,Mathematics,85.86,66.08,21,0
8237,Kavindi Ranatunga,Female,Mathematics,85.86,61.91,22,0
8691,Ayesh Ekanayake,Male,Physics,85.85,71.39,19,0
5802,Hiruni Perera,Female,Biology,85.85,63.76,19,0
2128,Lawrence Reynolds,Female,Mathematics,85.84,73.79,18,0
5990,Ishara Gunawardena,Male,Mathematics,85.84,67.31,18,0
4995,Kasun Peiris,Male,Physics,85.84,66.45,18,0
1359,Christopher Mcguire,Female,Physics,85.84,64.83,20,0
4911,Sashini Gunawardena,Female,Computer Science,85.84,61.48,22,0
10741,Madhavi Ekanayake,Female,Physics,85.84,57.48,22,0
6445,Nimal Peiris,Male,Mathematics,85.83,70.16,16,0
10971,Ishani Abeysekera,Female,Mathematics,85.83,68.25,15,0
6520,Sanduni Fernando,Female,Mathematics,85.83,65.56,19,0
6922,Naveen Senanayake,Male,Computer Science,85.83,63.92,19,0
3782,Ishara Jayasinghe,Male,Mathematics,85.83,61.47,19,0
1736,Justin Burton,Male,Physics,85.82,72.42,23,0
9097,Chamara Abeysekera,Male,Computer Science,85.82,71.99,18,0
3204,Piumi Madushanka,Female,Computer Science,85.82,70.01,16,0
3847,Nimal Herath,Male,Computer Science,85.82,69.11,24,0
5951,Rashmi Madushanka,Female,Mathematics,85.81,74.1,21,0
3523,Tharindu Senanayake,Male,Computer Science,85.81,69.91,22,0
10531,Naveen Jayasinghe,Male,Mathematics,85.81,67.86,23,0
8356,Ayesh Rajapaksha,Male,Biology,85.81,65.6,24,0
6981,Dilini Herath,Female,Biology,85.81,63.79,19,0
6956,Hiruni Madushanka,Female,Mathematics,85.81,62.95,20,0
10987,Naveen Fernando,Male,Computer Science,85.81,61.4,19,0
6274,Naveen Herath,Male,Computer Science,85.81,59.34,22,0
7843,Chamara Herath,Male,Biology,85.81,59.25,20,0
1087,David Pearson,Male,Biology,85.8,70.87,20,0
4197,Dinithi Senanayake,Female,Mathematics,85.8,66.88,24,0
3318,Ishara Abeysekera,Male,Mathematics,85.8,64.67,23,0
2129,Nicole Martin,Male,Physics,85.8,64.52,24,0
8219,Supun Gunawardena,Male,Mathematics,85.8,60.53,16,0
8077,Amandi Ranatunga,Female,Biology,85.79,72.17,21,0
6585,Nadeesha Fernando,Female,Computer Science,85.79,68.51,22,0
6884,Hiruni Senanayake,Female,Mathematics,85.79,66.86,17,0
6658,Amal Senanayake,Male,Biology,85.79,66.71,20,0
4603,Dinithi Rajapaksha,Female,Physics,85.79,66.6,25,0
10029,Kasun Madushanka,Male,Biology,85.79,66.22,21,0
5421,Naveen Rajapaksha,Male,Mathematics,85.79,65.05,19,0
2053,Marissa Burns,Female,Physics,85.79,64.79,18,0
10372,Nimal Senanayake,Male,Biology,85.79,64.71,18,0
1868,Anne Lang,Female,Biology,85.79,64.32,16,0
