StudentID,FirstName,LastName,Gender,DateOfBirth,Major,GPA
2786,Kellie,Fleming,Female,2000-10-16,Mathematics,2.74
2787,Lauren,Davis,Female,2002-07-20,Mathematics,2.42
2788,Justin,Phillips,Male,2003-07-06,Biology,3.22
2789,Christopher,Jimenez,Female,1995-02-16,Biology,2.0
2790,Shawn,Lopez,Male,1992-05-11,Physics,2.78
2791,Colin,Christensen,Male,2000-11-20,Mathematics,2.82
2792,Ronald,Durham,Female,2000-11-17,Mathematics,2.28
2793,Destiny,Williams,Male,1992-07-16,Physics,3.32
2794,Marie,Bender,Male,1997-08-26,Biology,2.03
2795,John,Sweeney,Female,2003-07-21,Computer Science,3.45
2796,Francis,Mckay,Female,2002-01-01,Mathematics,3.39
2797,Heather,Cohen,Female,1998-12-27,Physics,3.66
2798,Alexandra,Leonard,Female,1991-03-30,Mathematics,2.55
2799,Kimberly,Morgan,Male,1991-08-01,Physics,3.43
2800,Mariah,Harris,Female,1992-02-26,Computer Science,4.0
2801,Jill,Freeman,Female,1999-11-15,Physics,3.1
2802,Diana,Boyd,Female,2001-06-09,Computer Science,3.46
2803,Bryan,Miller,Female,1997-01-05,Mathematics,3.49
2804,William,Garrett,Male,1990-04-26,Biology,2.0
2805,Edward,Johnson,Male,2000-02-04,Physics,2.21
2806,Kenneth,Poole,Male,1999-02-12,Computer Science,3.59
2807,Angela,Johnson,Male,2004-04-09,Mathematics,2.17
2808,Joseph,Hart,Male,2002-07-18,Computer Science,3.12
2809,Elizabeth,Barnes,Male,2003-08-21,Computer Science,2.67
2810,Stephanie,Kim,Female,2000-06-30,Physics,3.75
2811,Laurie,Johnson,Male,1996-02-14,Biology,2.72
2812,Susan,Hendricks,Female,2003-05-10,Physics,3.33
2813,Stephanie,Morgan,Female,1990-02-06,Computer Science,4.0
2814,Phillip,Smith,Female,2002-10-19,Biology,2.73
2815,William,Brooks,Female,1994-03-30,Biology,2.93
2816,Brandy,Bradley,Male,1990-02-08,Physics,3.7
2817,Ryan,Brown,Female,1991-11-20,Computer Science,2.73
2818,Benjamin,Jackson,Female,2003-11-06,Mathematics,3.77
2819,Elizabeth,Ponce,Female,1995-01-06,Physics,2.76
2820,Brenda,Bailey,Male,1993-01-22,Biology,3.61
2821,Jose,Davis,Male,2002-02-21,Mathematics,3.09
2822,Susan,Myers,Male,2002-10-23,Computer Science,3.05
2823,Jennifer,Pearson,Female,1995-11-25,Physics,2.36
2824,Ebony,Chen,Female,1992-11-02,Physics,2.91
2825,Brent,Rivas,Female,2004-01-23,Mathematics,3.99
2826,Charles,Holmes,Female,1999-09-03,Physics,2.57
2827,Gabriel,Jacobs,Female,1995-11-26,Computer Science,3.45
2828,Cody,Lee,Female,1997-09-05,Mathematics,3.54
2829,Donna,Edwards,Male,2002-03-29,Computer Science,3.28
2830,Gerald,Raymond,Male,1990-03-12,Biology,3.6
2831,Paula,Sanders,Male,1993-08-31,Biology,2.43
2832,Charles,Blair,Male,1993-03-25,Mathematics,3.49
2833,Jimmy,Peters,Male,2002-02-01,Physics,2.92
2834,Lauren,Martinez,Female,1993-10-24,Mathematics,3.21
2835,Priscilla,Johnson,Male,1991-10-06,Computer Science,2.13
2836,Daniel,Kent,Male,1999-12-11,Biology,3.29
2837,Rebecca,Nichols,Male,1995-03-05,Physics,2.96
2838,Gary,Nguyen,Male,1992-03-13,Biology,2.0
2839,Veronica,Palmer,Male,2001-04-19,Physics,3.63
2840,Matthew,Hall,Male,1991-07-23,Biology,3.51
2841,Lori,Jimenez,Female,2002-08-02,Computer Science,2.0
2842,Kristie,Henderson,Female,1997-09-01,Biology,2.85
2843,Jessica,Kerr,Female,1996-09-14,Biology,3.35
2844,Tamara,Moon,Female,1997-03-16,Biology,2.38
2845,Tiffany,Diaz,Male,1997-11-05,Physics,2.08
2846,Vanessa,Chapman,Female,1998-12-02,Biology,3.47
2847,Alan,Peterson,Male,1992-08-23,Mathematics,3.95
2848,Seth,Myers,Male,2005-09-03,Mathematics,2.46
2849,Joshua,Lewis,Female,2001-07-22,Computer Science,2.0
2850,Joseph,Bennett,Male,2004-01-20,Biology,2.19
2851,Theresa,Clark,Female,1996-01-06,Computer Science,2.0
2852,Rachel,Phillips,Male,1997-08-09,Biology,3.21
2853,Connie,Hicks,Female,1992-11-11,Mathematics,2.48
2854,Anthony,Evans,Male,2005-04-13,Physics,2.47
2855,Christina,Tucker,Female,2005-11-23,Computer Science,3.01
2856,Elizabeth,Hester,Female,1993-01-03,Physics,2.55
2857,Victor,Keith,Male,1996-06-16,Computer Science,3.23
2858,Daniel,Walton,Male,2002-07-15,Biology,3.61
2859,Christopher,Wright,Male,1994-12-10,Mathematics,2.95
2860,Nicole,Morales,Male,1998-07-29,Biology,3.57
2861,Pamela,Sherman,Female,2003-02-02,Physics,2.56
2862,Tracy,Guerrero,Male,1996-06-09,Biology,3.18
2863,Melissa,Harrell,Female,1991-07-19,Mathematics,3.17
2864,Leslie,Braun,Female,2004-12-31,Computer Science,3.12
2865,Joseph,Sanders,Male,2000-09-19,Computer Science,2.97
2866,Jacob,Pope,Male,1998-01-16,Mathematics,3.14
2867,Jeffrey,James,Female,2000-04-27,Physics,3.83
2868,Tiffany,Hughes,Female,2001-05-26,Computer Science,3.33
2869,Amanda,Smith,Female,1994-05-16,Biology,2.37
2870,Chad,Johnson,Female,2005-02-16,Computer Science,2.0
2871,Christian,Lee,Female,2005-11-01,Mathematics,2.93
2872,Gabriel,Riddle,Male,1999-12-06,Mathematics,2.38
2873,Peter,Davidson,Male,2000-10-07,Mathematics,2.95
2874,Christian,Perez,Male,2003-11-19,Physics,3.26
2875,Jonathan,Gonzalez,Female,2002-07-18,Computer Science,2.41
2876,Douglas,Bailey,Male,1998-05-05,Computer Science,2.04
2877,Thomas,Cortez,Male,2000-11-16,Mathematics,2.27
2878,Tracey,Larson,Female,2004-05-17,Physics,3.24
2879,Kevin,Bishop,Female,1997-12-19,Biology,2.06
2880,Mary,Owens,Female,1998-11-11,Physics,3.28
2881,Jennifer,Garcia,Male,1992-02-28,Physics,2.91
2882,Mark,Garcia,Male,1993-01-24,Biology,2.97
2883,Rebecca,Green,Female,1995-07-15,Computer Science,2.54
2884,Carol,Strickland,Female,1996-05-30,Mathematics,3.46
2885,Paula,Salazar,Female,1990-05-27,Physics,3.4
2886,Matthew,Rose,Female,1997-01-17,Computer Science,2.8
2887,Christine,Weiss,Male,1990-06-10,Mathematics,2.6
2888,Lori,Cross,Female,2000-04-03,Mathematics,2.87
2889,Jeffrey,Bennett,Female,1993-03-18,Computer Science,2.69
2890,Joseph,Henry,Female,2005-07-21,Mathematics,3.22
2891,Angel,Glass,Male,1993-10-18,Computer Science,3.14
2892,Kevin,Jones,Male,2003-02-07,Computer Science,3.19
2893,Darin,Garcia,Male,1991-09-09,Physics,2.12
2894,Gregory,Griffith,Male,2005-04-30,Mathematics,2.85
2895,Alyssa,Davenport,Male,1998-11-02,Computer Science,3.3
2896,Michelle,Carlson,Female,1997-06-02,Physics,3.04
2897,Justin,Castaneda,Female,2000-05-17,Physics,2.61
2898,Erica,White,Female,1992-05-17,Physics,2.46
2899,Victoria,Marshall,Female,1997-09-28,Biology,2.75
2900,William,Edwards,Female,2005-12-15,Physics,2.79
2901,Sarah,Whitaker,Male,2003-09-24,Biology,2.9
2902,Jessica,Chavez,Male,2001-11-08,Computer Science,3.02
2903,Jacqueline,Smith,Female,1997-12-08,Biology,2.39
2904,Randall,Miller,Female,2004-02-26,Physics,3.74
2905,Robert,Moore,Male,1990-10-22,Physics,2.34
2906,Michael,Garcia,Male,1994-08-30,Mathematics,3.15
2907,Crystal,Washington,Male,1990-05-07,Biology,2.06
2908,Brenda,French,Female,1995-02-02,Mathematics,3.21
2909,William,Shelton,Female,1996-07-26,Computer Science,2.43
2910,Henry,Wang,Male,1997-04-20,Biology,2.75
2911,Phillip,Hawkins,Female,1997-02-10,Physics,2.47
2912,Adam,Robbins,Male,2004-05-14,Biology,3.31
2913,Dawn,Adams,Female,1998-05-24,Computer Science,3.6
2914,Shannon,Simmons,Female,1997-02-13,Biology,2.0
2915,Lindsey,Harrison,Female,1999-10-04,Computer Science,2.34
2916,Michele,West,Female,2003-03-04,Mathematics,3.03
2917,Erik,Kennedy,Female,2001-08-09,Computer Science,2.56
2918,Keith,Payne,Female,2005-10-03,Biology,3.26
2919,Corey,Romero,Female,2002-06-12,Mathematics,3.46
2920,Anthony,Rogers,Male,1999-10-01,Mathematics,3.34
2921,Bethany,May,Female,2005-04-02,Computer Science,2.76
2922,Alexander,Bryan,Female,2003-07-11,Mathematics,2.0
2923,April,Daugherty,Female,1998-08-26,Physics,3.53
2924,Sarah,Simmons,Male,1990-11-23,Mathematics,2.86
2925,Chad,Goodwin,Female,1993-03-11,Biology,2.87
2926,Christian,Lee,Male,1993-06-13,Physics,3.37
2927,Sharon,Mitchell,Female,1996-03-30,Biology,3.05
2928,Brittany,Gross,Female,1995-06-03,Physics,3.22
2929,Diana,Evans,Male,2001-07-13,Mathematics,2.32
2930,Bryan,Sanchez,Female,1998-10-06,Computer Science,2.5
2931,David,Blankenship,Male,1990-12-11,Biology,3.14
2932,Laura,Flores,Female,2005-03-17,Computer Science,3.62
2933,Megan,Maxwell,Male,2001-12-14,Biology,3.81
2934,Danielle,Ward,Female,1997-12-28,Physics,3.12
2935,Troy,Lawson,Male,1997-07-05,Physics,3.83
2936,Rachel,Cooper,Female,1998-07-25,Physics,3.16
2937,Douglas,Lopez,Female,1992-12-31,Biology,3.15
2938,Brittany,Murphy,Male,2004-01-04,Biology,2.54
2939,Ann,Welch,Female,1990-08-01,Biology,2.45
2940,Julia,Jones,Male,1997-02-15,Mathematics,2.62
2941,Christopher,Anderson,Female,1992-11-01,Mathematics,3.38
2942,Ellen,Williams,Female,1993-06-15,Mathematics,2.08
2943,Luis,Erickson,Male,1999-06-29,Physics,2.58
2944,Benjamin,Espinoza,Female,1997-12-22,Mathematics,3.81
2945,Autumn,White,Female,1999-07-29,Biology,3.65
2946,Scott,Martin,Female,1999-04-23,Mathematics,3.2
2947,Benjamin,Ortiz,Female,1992-12-27,Mathematics,2.12
2948,Willie,Gutierrez,Male,2004-02-04,Computer Science,2.2
2949,Walter,Francis,Male,1993-06-10,Physics,3.76
2950,Kelly,Wood,Female,1996-12-17,Computer Science,3.04
2951,Kelly,Rodriguez,Female,1994-07-11,Computer Science,3.51
2952,Angelica,Lopez,Male,1998-05-03,Computer Science,3.42
2953,Matthew,Rodriguez,Male,1991-04-07,Biology,2.21
2954,Ronald,Rodriguez,Female,1990-02-26,Physics,3.29
2955,Mary,Obrien,Female,2001-09-08,Biology,2.47
2956,Chad,Bell,Female,1995-09-09,Physics,3.01
2957,Katherine,Washington,Male,1996-06-30,Mathematics,3.31
2958,David,Wilson,Male,1997-05-20,Mathematics,2.65
2959,Ryan,Hendricks,Female,2005-04-28,Mathematics,3.5
2960,Erica,Williams,Female,1999-05-13,Mathematics,3.4
2961,Jacob,Dean,Female,1991-10-09,Biology,3.33
2962,Michael,Chavez,Male,1992-01-13,Physics,2.24
2963,Brian,Ellis,Male,2002-05-04,Biology,2.75
2964,John,Simpson,Female,2005-05-31,Biology,2.84
2965,Garrett,Whitehead,Female,1992-06-25,Mathematics,3.0
2966,Jeffery,Clark,Female,1998-05-06,Physics,2.91
2967,Daniel,Johnson,Female,1999-01-08,Biology,2.41
2968,Cesar,Montoya,Male,2005-08-24,Computer Science,2.88
2969,Sherry,Sutton,Female,2000-11-23,Physics,3.72
2970,Thomas,Foster,Female,1997-11-01,Biology,3.24
2971,Nancy,Rasmussen,Female,2000-11-15,Physics,3.56
2972,Melissa,Knight,Female,1993-12-28,Biology,2.0
2973,Donna,Thompson,Female,2000-03-08,Computer Science,3.09
2974,Michelle,Guzman,Female,1997-02-27,Mathematics,2.58
2975,Marc,Mora,Female,2005-06-19,Biology,3.16
2976,Gabriel,Casey,Male,1995-08-17,Biology,3.45
2977,Melissa,Johnson,Male,1992-02-27,Computer Science,2.65
2978,Robert,Scott,Female,1999-09-17,Physics,3.71
2979,Brian,Garza,Male,1994-02-04,Physics,3.58
2980,Bruce,White,Female,2002-12-07,Physics,3.6
2981,Manuel,Brown,Female,2000-12-13,Computer Science,3.15
2982,Kristin,King,Male,1993-04-14,Mathematics,2.98
2983,Kyle,Montes,Female,1993-06-08,Computer Science,2.97
2984,Valerie,Berg,Female,1999-06-16,Mathematics,3.11
2985,Bryce,Campbell,Male,1992-11-13,Mathematics,2.5
2986,Haley,Hutchinson,Female,1994-06-07,Mathematics,3.18
2987,Michaela,Martin,Male,1991-06-05,Mathematics,3.53
2988,Eugene,Lawson,Female,1993-11-26,Biology,3.25
2989,Bradley,Caldwell,Female,1997-04-16,Biology,2.75
2990,Amanda,Moore,Female,1994-10-05,Mathematics,3.46
2991,Ana,Saunders,Male,1996-04-17,Mathematics,3.12
2992,Stacy,Hernandez,Male,1991-11-11,Mathematics,3.01
2993,Kimberly,Ibarra,Male,1995-03-26,Biology,2.72
2994,Stephanie,Galvan,Female,1998-02-02,Computer Science,4.0
2995,Diana,Ray,Female,1995-11-24,Mathematics,3.6
2996,Brandy,Wade,Male,2005-08-28,Biology,3.46
2997,Lisa,Gonzalez,Female,1992-01-26,Computer Science,2.02
2998,Brenda,Howell,Female,1997-01-03,Biology,2.72
2999,Briana,Bailey,Male,2002-01-04,Physics,3.72
3000,Tricia,Calhoun,Male,1997-09-01,Biology,2.9
