student_id,full_name,gender,major,overall_average_score,overall_attendance_percentage,course_count,failed_courses,risk_low_score,risk_low_attendance,risk_failed_courses,risk_reasons
4505,Sachini Perera,Female,Computer Science,67.81,61.21,20,0,false,true,false,Low attendance
10387,Dilini Rajapaksha,Female,Physics,67.81,63.38,19,0,false,true,false,Low attendance
8241,Nimal Perera,Male,Physics,67.83,53.86,20,0,false,true,false,Low attendance
6112,Sachini Perera,Female,Physics,67.83,57.62,21,0,false,true,false,Low attendance
6454,Ishara Perera,Male,Biology,67.83,61.48,19,0,false,true,false,Low attendance
1135,Christine Padilla,Female,Computer Science,67.85,53.49,18,0,false,true,false,Low attendance
3232,Naveen Rajapaksha,Male,Mathematics,67.85,54.92,18,0,false,true,false,Low attendance
10707,Tharindu Rajapaksha,Male,Mathematics,67.87,50.27,17,0,false,true,false,Low attendance
5415,Nadeesha Rajapaksha,Female,Mathematics,67.87,55.51,22,0,false,true,false,Low attendance
3480,Naveen Ekanayake,Male,Physics,67.87,59.42,18,0,false,true,false,Low attendance
9649,Ishara Fernando,Male,Biology,67.87,60.25,21,0,false,true,false,Low attendance
6644,Nethmi Senanayake,Female,Computer Science,67.88,53.41,23,0,false,true,false,Low attendance
10145,Kusal Herath,Male,Physics,67.88,54.95,19,0,false,true,false,Low attendance
10860,Nimal Madushanka,Male,Physics,67.89,53.39,22,0,false,true,false,Low attendance
1803,Kyle Ortiz,Male,Computer Science,67.91,53.82,21,0,false,true,false,Low attendance
4662,Amal Dias,Male,Computer Science,67.92,58.53,22,0,false,true,false,Low attendance
7837,Tharindu Herath,Male,Physics,67.92,58.54,23,0,false,true,false,Low attendance
2699,Maria Williams,Male,Biology,67.97,49.98,19,0,false,true,false,Low attendance
4786,Dilini Dias,Female,Mathematics,67.97,56.48,19,0,false,true,false,Low attendance
7923,Sanduni Abeysekera,Female,Computer Science,67.97,62.72,23,0,false,true,false,Low attendance
8992,Naveen Jayasinghe,Male,Biology,67.98,52.42,21,0,false,true,false,Low attendance
4200,Kusal Madushanka,Male,Biology,67.99,51.85,17,0,false,true,false,Low attendance
4725,Kasun Ekanayake,Male,Physics,68.0,56.58,22,0,false,true,false,Low attendance
10005,Nethmi Dias,Female,Computer Science,68.0,57.9,20,0,false,true,false,Low attendance
6374,Chamara Silva,Male,Physics,68.0,60.84,20,0,false,true,false,Low attendance
6412,Hiruni Herath,Female,Computer Science,68.02,51.19,20,0,false,true,false,Low attendance
3454,Ayesh Ekanayake,Male,Computer Science,68.03,59.89,21,0,false,true,false,Low attendance
4871,Piumi Madushanka,Female,Computer Science,68.05,54.7,24,0,false,true,false,Low attendance
5835,Naveen Madushanka,Male,Biology,68.06,61.49,19,0,false,true,false,Low attendance
7113,Amal Senanayake,Male,Computer Science,68.07,51.01,21,0,false,true,false,Low attendance
6425,Sahan Fernando,Male,Biology,68.07,54.77,22,0,false,true,false,Low attendance
8180,Sanduni Silva,Female,Computer Science,68.08,54.11,21,0,false,true,false,Low attendance
7825,Sanduni Madushanka,Female,Computer Science,68.08,56.77,24,0,false,true,false,Low attendance
8024,Madhavi Wijesinghe,Female,Biology,68.09,50.39,20,0,false,true,false,Low attendance
8038,Ishani Senanayake,Female,Physics,68.09,52.73,24,0,false,true,false,Low attendance
9196,Nethmi Wijesinghe,Female,Physics,68.09,57.18,22,0,false,true,false,Low attendance
6731,Kasun Wijesinghe,Male,Mathematics,68.09,57.29,21,0,false,true,false,Low attendance
7222,Sanduni Peiris,Female,Physics,68.1,54.26,21,0,false,true,false,Low attendance
4588,Naveen Wijesinghe,Male,Biology,68.11,46.85,20,0,false,true,false,Low attendance
10816,Amandi Ekanayake,Female,Physics,68.11,57.23,19,0,false,true,false,Low attendance
3335,Dinithi Herath,Female,Mathematics,68.14,54.32,21,0,false,true,false,Low attendance
2738,Melissa Griffin,Male,Physics,68.15,49.9,21,0,false,true,false,Low attendance
7118,Ravindu Dias,Male,Physics,68.15,55.09,21,0,false,true,false,Low attendance
4372,Chamara Perera,Male,Physics,68.17,62.36,18,0,false,true,false,Low attendance
5183,Kasun Wijesinghe,Male,Mathematics,68.18,52.29,22,0,false,true,false,Low attendance
4389,Ravindu Rajapaksha,Male,Physics,68.19,52.95,22,0,false,true,false,Low attendance
8346,Ishara Abeysekera,Male,Physics,68.21,61.65,20,0,false,true,false,Low attendance
4815,Shehan Madushanka,Male,Computer Science,68.21,62.03,19,0,false,true,false,Low attendance
6381,Ayesh Perera,Male,Computer Science,68.22,57.26,20,0,false,true,false,Low attendance
4791,Shehan Ekanayake,Male,Computer Science,68.24,51.6,24,0,false,true,false,Low attendance
2550,Patricia Sullivan,Female,Mathematics,68.26,56.48,21,0,false,true,false,Low attendance
3666,Kasun Dias,Male,Computer Science,68.26,62.71,23,0,false,true,false,Low attendance
9409,Amal Gunawardena,Male,Physics,68.28,57.27,18,0,false,true,false,Low attendance
10722,Kasun Wijesinghe,Male,Mathematics,68.28,58.43,17,0,false,true,false,Low attendance
7988,Nethmi Ranatunga,Female,Computer Science,68.28,61.96,23,0,false,true,false,Low attendance
10711,Sahan Ranatunga,Male,Physics,68.3,59.81,18,0,false,true,false,Low attendance
5176,Shehan Madushanka,Male,Computer Science,68.3,60.96,18,0,false,true,false,Low attendance
7805,Madhavi Wijesinghe,Female,Mathematics,68.31,51.85,19,0,false,true,false,Low attendance
6514,Piumi Perera,Female,Computer Science,68.32,56.29,20,0,false,true,false,Low attendance
8760,Ravindu Jayasinghe,Male,Mathematics,68.32,58.64,20,0,false,true,false,Low attendance
7766,Hiruni Gunawardena,Female,Physics,68.33,52.71,18,0,false,true,false,Low attendance
2526,Amanda Marshall,Female,Physics,68.33,58.1,22,0,false,true,false,Low attendance
5974,Nethmi Abeysekera,Female,Mathematics,68.33,58.54,15,0,false,true,false,Low attendance
8580,Tharindu Wijesinghe,Male,Mathematics,68.33,60.22,17,0,false,true,false,Low attendance
5047,Dilini Dias,Female,Biology,68.33,64.55,21,1,false,true,false,Low attendance
10235,Piumi Peiris,Female,Computer Science,68.34,55.58,20,0,false,true,false,Low attendance
4907,Sachini Madushanka,Female,Biology,68.35,57.84,19,0,false,true,false,Low attendance
2103,Angela Ross,Female,Physics,68.36,52.05,17,0,false,true,false,Low attendance
10659,Shehan Gunawardena,Male,Mathematics,68.36,53.04,18,0,false,true,false,Low attendance
10357,Dinithi Herath,Female,Biology,68.4,51.42,19,0,false,true,false,Low attendance
5931,Amal Ranatunga,Male,Physics,68.4,53.65,20,0,false,true,false,Low attendance
2636,Dylan Lopez,Female,Physics,68.41,54.9,21,0,false,true,false,Low attendance
4741,Tharushi Peiris,Female,Computer Science,68.41,55.32,20,0,false,true,false,Low attendance
7719,Ishani Madushanka,Female,Biology,68.41,56.68,21,0,false,true,false,Low attendance
5334,Kasun Gunawardena,Male,Mathematics,68.44,55.96,21,0,false,true,false,Low attendance
5081,Amal Senanayake,Male,Physics,68.46,59.67,21,0,false,true,false,Low attendance
7145,Nadeesha Gunawardena,Female,Computer Science,68.47,56.7,18,0,false,true,false,Low attendance
1952,Brandon Cooper,Female,Biology,68.48,54.54,23,0,false,true,false,Low attendance
3136,Naveen Jayasinghe,Male,Biology,68.48,56.83,20,0,false,true,false,Low attendance
1555,Joseph Booker,Male,Physics,68.48,57.95,18,0,false,true,false,Low attendance
3447,Shehan Dias,Male,Computer Science,68.48,58.85,19,0,false,true,false,Low attendance
4701,Naveen Herath,Male,Computer Science,68.5,52.79,18,0,false,true,false,Low attendance
8650,Naveen Jayasinghe,Male,Biology,68.5,54.21,23,0,false,true,false,Low attendance
2616,Spencer Robertson,Female,Computer Science,68.52,57.66,23,0,false,true,false,Low attendance
6628,Supun Madushanka,Male,Biology,68.53,53.84,22,0,false,true,false,Low attendance
3957,Shehan Jayasinghe,Male,Biology,68.53,60.5,19,0,false,true,false,Low attendance
5883,Naveen Fernando,Male,Physics,68.54,57.21,22,0,false,true,false,Low attendance
10133,Hiruni Jayasinghe,Female,Computer Science,68.54,60.78,24,0,false,true,false,Low attendance
2838,Gary Nguyen,Male,Biology,68.55,49.43,22,0,false,true,false,Low attendance
1606,Rhonda Gibson,Male,Physics,68.55,56.34,21,0,false,true,false,Low attendance
1643,Laura Callahan,Female,Biology,68.55,60.64,21,0,false,true,false,Low attendance
10101,Ishani Rajapaksha,Female,Physics,68.56,55.31,17,0,false,true,false,Low attendance
7536,Dinithi Gunawardena,Female,Mathematics,68.57,56.4,18,0,false,true,false,Low attendance
5946,Sashini Senanayake,Female,Mathematics,68.59,56.53,21,0,false,true,false,Low attendance
7729,Tharushi Abeysekera,Female,Biology,68.6,51.3,20,0,false,true,false,Low attendance
9323,Kavindi Madushanka,Female,Physics,68.6,56.81,22,0,false,true,false,Low attendance
10128,Ayesh Herath,Male,Biology,68.6,59.41,24,0,false,true,false,Low attendance
6941,Piumi Peiris,Female,Physics,68.62,50.79,21,0,false,true,false,Low attendance
9968,Ishani Wijesinghe,Female,Biology,68.62,57.38,24,0,false,true,false,Low attendance
1536,Dennis Lewis,Male,Physics,68.63,54.75,23,0,false,true,false,Low attendance
8982,Sachini Silva,Female,Physics,68.64,60.49,20,0,false,true,false,Low attendance
10774,Kusal Abeysekera,Male,Computer Science,68.65,57.96,17,0,false,true,false,Low attendance
8964,Ravindu Peiris,Male,Mathematics,68.67,52.5,21,0,false,true,false,Low attendance
2362,Jeffrey Johnson,Male,Physics,68.67,58.46,23,0,false,true,false,Low attendance
2527,Timothy Harding,Male,Biology,68.68,51.24,21,0,false,true,false,Low attendance
10467,Kusal Ranatunga,Male,Biology,68.68,56.82,18,0,false,true,false,Low attendance
3976,Amandi Silva,Female,Biology,68.68,57.64,22,0,false,true,false,Low attendance
1516,Jennifer Walter,Male,Biology,68.69,55.49,27,0,false,true,false,Low attendance
4928,Shehan Fernando,Male,Physics,68.69,57.32,19,0,false,true,false,Low attendance
1955,Phillip Garcia,Female,Biology,68.7,51.62,18,0,false,true,false,Low attendance
3975,Tharushi Abeysekera,Female,Physics,68.72,53.95,19,0,false,true,false,Low attendance
5084,Dinithi Silva,Female,Computer Science,68.72,58.16,24,0,false,true,false,Low attendance
4650,Ishara Jayasinghe,Male,Computer Science,68.72,59.47,21,0,false,true,false,Low attendance
5086,Sahan Madushanka,Male,Computer Science,68.73,53.87,18,0,false,true,false,Low attendance
7580,Lahiru Fernando,Male,Computer Science,68.73,59.02,20,0,false,true,false,Low attendance
1257,Joseph Schwartz,Female,Computer Science,68.74,53.59,21,0,false,true,false,Low attendance
10378,Ishara Silva,Male,Computer Science,68.74,53.67,22,0,false,true,false,Low attendance
5096,Shehan Senanayake,Male,Mathematics,68.75,53.13,21,0,false,true,false,Low attendance
6927,Madhavi Herath,Female,Biology,68.75,58.17,21,0,false,true,false,Low attendance
1523,Steven Douglas,Female,Biology,68.75,58.8,23,0,false,true,false,Low attendance
9799,Hiruni Herath,Female,Mathematics,68.75,58.97,18,0,false,true,false,Low attendance
9734,Dilini Fernando,Female,Physics,68.75,63.73,20,0,false,true,false,Low attendance
2789,Christopher Jimenez,Female,Biology,68.76,53.99,23,0,false,true,false,Low attendance
7615,Madhavi Perera,Female,Biology,68.77,53.96,23,0,false,true,false,Low attendance
5362,Kasun Perera,Male,Biology,68.78,53.39,19,0,false,true,false,Low attendance
4388,Ishani Jayasinghe,Female,Mathematics,68.78,56.86,20,0,false,true,false,Low attendance
2674,Robert Bailey,Male,Biology,68.78,58.42,22,0,false,true,false,Low attendance
10563,Shehan Herath,Male,Computer Science,68.79,57.37,19,0,false,true,false,Low attendance
1533,Todd Schultz,Female,Biology,68.79,57.68,22,0,false,true,false,Low attendance
7891,Dinithi Fernando,Female,Physics,68.8,56.22,23,0,false,true,false,Low attendance
7919,Tharindu Silva,Male,Physics,68.8,56.62,21,0,false,true,false,Low attendance
2532,Theresa Fitzpatrick,Male,Physics,68.83,59.29,21,0,false,true,false,Low attendance
9574,Kavindi Wijesinghe,Female,Physics,68.84,52.91,24,0,false,true,false,Low attendance
2101,Emily Washington,Male,Physics,68.84,54.89,21,0,false,true,false,Low attendance
2019,Chelsea Cardenas,Male,Computer Science,68.85,47.68,23,0,false,true,false,Low attendance
9936,Tharindu Gunawardena,Male,Biology,68.86,51.59,19,0,false,true,false,Low attendance
6678,Naveen Jayasinghe,Male,Computer Science,68.86,57.57,17,0,false,true,false,Low attendance
1509,Ralph James,Female,Computer Science,68.87,59.59,19,0,false,true,false,Low attendance
4336,Hiruni Jayasinghe,Female,Biology,68.87,59.65,24,0,false,true,false,Low attendance
1258,Devin Richardson,Male,Mathematics,68.88,54.67,22,0,false,true,false,Low attendance
5574,Nethmi Jayasinghe,Female,Mathematics,68.88,60.83,16,0,false,true,false,Low attendance
6082,Ishara Ekanayake,Male,Biology,68.89,55.88,21,0,false,true,false,Low attendance
5277,Hiruni Senanayake,Female,Biology,68.9,53.66,18,0,false,true,false,Low attendance
4853,Tharushi Perera,Female,Physics,68.9,58.83,21,0,false,true,false,Low attendance
5035,Sanduni Gunawardena,Female,Computer Science,68.92,57.12,18,0,false,true,false,Low attendance
10273,Dinithi Ekanayake,Female,Computer Science,68.93,55.05,21,0,false,true,false,Low attendance
4683,Rashmi Ranatunga,Female,Biology,68.93,58.79,23,0,false,true,false,Low attendance
8080,Dinithi Ekanayake,Female,,68.94,54.35,24,0,false,true,false,Low attendance
6522,Kusal Perera,Male,Physics,68.94,55.93,20,0,false,true,false,Low attendance
1188,Michael Hall,Male,Mathematics,68.94,56.58,18,0,false,true,false,Low attendance
6401,Amandi Senanayake,Female,Mathematics,68.95,55.85,20,0,false,true,false,Low attendance
6814,Nethmi Dias,Female,Computer Science,68.95,56.44,21,0,false,true,false,Low attendance
2692,Amanda Moore,Female,Mathematics,68.95,58.04,21,0,false,true,false,Low attendance
10661,Nimal Jayasinghe,Male,Computer Science,68.95,58.13,23,0,false,true,false,Low attendance
3548,Rashmi Dias,Female,Mathematics,69.01,48.17,20,0,false,true,false,Low attendance
6899,Dilini Dias,Female,Physics,69.01,54.4,22,0,false,true,false,Low attendance
9630,Nethmi Perera,Female,Biology,69.03,52.89,22,0,false,true,false,Low attendance
10307,Sashini Silva,Female,Computer Science,69.04,55.57,20,0,false,true,false,Low attendance
10443,Naveen Perera,Male,Physics,69.05,49.15,22,0,false,true,false,Low attendance
4916,Ishara Peiris,Male,Computer Science,69.05,52.67,19,0,false,true,false,Low attendance
8908,Piumi Gunawardena,Female,Biology,69.05,55.24,20,0,false,true,false,Low attendance
4577,Dinithi Perera,Female,Computer Science,69.05,56.88,21,0,false,true,false,Low attendance
1449,Andrew Lawrence,Female,Biology,69.05,57.89,19,0,false,true,false,Low attendance
8123,Amandi Senanayake,Female,Biology,69.06,50.93,17,0,false,true,false,Low attendance
2654,Kyle Duran,Female,Mathematics,69.06,53.03,16,0,false,true,false,Low attendance
6461,Kavindi Peiris,Female,Biology,69.06,55.16,18,0,false,true,false,Low attendance
6415,Ravindu Silva,Male,Biology,69.06,55.79,17,0,false,true,false,Low attendance
7846,Naveen Wijesinghe,Male,Biology,69.06,56.46,23,0,false,true,false,Low attendance
7137,Ishara Dias,Male,Computer Science,69.06,59.79,20,0,false,true,false,Low attendance
6453,Rashmi Silva,Female,Computer Science,69.06,61.33,18,0,false,true,false,Low attendance
4298,Sachini Dias,Female,Physics,69.07,50.93,20,0,false,true,false,Low attendance
10059,Rashmi Gunawardena,Female,Computer Science,69.07,59.14,23,0,false,true,false,Low attendance
2851,Theresa Clark,Female,Computer Science,69.07,62.06,22,0,false,true,false,Low attendance
10765,Chamara Peiris,Male,Physics,69.08,57.86,19,0,false,true,false,Low attendance
1697,Rebecca Schmidt,Male,Computer Science,69.08,57.87,22,0,false,true,false,Low attendance
3867,Piumi Perera,Female,Biology,69.09,53.09,22,0,false,true,false,Low attendance
4861,Shehan Fernando,Male,Biology,69.09,55.56,22,0,false,true,false,Low attendance
1330,Nathan Thompson,Female,Biology,69.09,56.93,22,0,false,true,false,Low attendance
8619,Dilan Rajapaksha,Male,Mathematics,69.1,56.86,20,0,false,true,false,Low attendance
2319,Timothy Lee,Male,Computer Science,69.11,53.78,25,0,false,true,false,Low attendance
1176,James Hoffman,Female,Biology,69.11,55.85,26,0,false,true,false,Low attendance
4702,Amandi Dias,Female,Biology,69.11,59.52,19,0,false,true,false,Low attendance
8819,Rashmi Silva,Female,Biology,69.12,48.13,24,0,false,true,false,Low attendance
9282,Sachini Madushanka,Female,Biology,69.13,60.94,21,0,false,true,false,Low attendance
6143,Amandi Wijesinghe,Female,Computer Science,69.15,52.72,22,0,false,true,false,Low attendance
10318,Tharushi Dias,Female,Mathematics,69.17,61.3,22,0,false,true,false,Low attendance
4779,Dinithi Abeysekera,Female,Computer Science,69.19,56.77,23,0,false,true,false,Low attendance
5930,Ishara Fernando,Male,Biology,69.19,60.85,21,0,false,true,false,Low attendance
7999,Sanduni Perera,Female,Computer Science,69.19,61.12,19,0,false,true,false,Low attendance
5877,Kasun Fernando,Male,Mathematics,69.2,54.8,22,0,false,true,false,Low attendance
4044,Sanduni Rajapaksha,Female,Mathematics,69.2,55.37,21,0,false,true,false,Low attendance
1355,Theresa Howard,Female,Biology,69.2,56.75,23,0,false,true,false,Low attendance
7535,Sashini Dias,Female,Computer Science,69.2,62.47,18,0,false,true,false,Low attendance
8864,Dilini Wijesinghe,Female,Physics,69.21,51.22,22,0,false,true,false,Low attendance
3962,Nethmi Jayasinghe,Female,Computer Science,69.21,58.17,23,0,false,true,false,Low attendance
5515,Rashmi Dias,Female,Physics,69.21,59.02,21,0,false,true,false,Low attendance
3010,Amandi Madushanka,Female,Biology,69.21,61.36,24,0,false,true,false,Low attendance
2247,Robert Wong,Female,Physics,69.22,57.52,22,0,false,true,false,Low attendance
5706,Piumi Silva,Female,Mathematics,69.22,60.96,22,0,false,true,false,Low attendance
3909,Sashini Senanayake,Female,Computer Science,69.22,61.45,23,0,false,true,false,Low attendance
6504,Nimal Abeysekera,Male,Mathematics,69.23,62.19,16,0,false,true,false,Low attendance
4171,Hiruni Gunawardena,Female,Computer Science,69.23,63.98,21,0,false,true,false,Low attendance
2845,Tiffany Diaz,Male,Physics,69.24,51.67,27,0,false,true,false,Low attendance
